tok	sentstart	reported_conf	reported_pred
sein	no	0.9556992650032043	x
Pensum	no	0.946841835975647	x
flennen	no	0.9533116817474365	x
in	no	0.9518217444419861	x
der	no	0.947525680065155	x
Welt	no	0.7868604063987732	x
;	no	0.9999536275863647	x
aber	no	0.914415180683136	x
nun	no	0.9119751453399658	x
wollen	no	0.9148842096328735	x
wir	no	0.9197982549667358	x
doch	no	0.9304513335227966	x
den	no	0.9211328029632568	x
Mechanismus	no	0.92186439037323	x
der	no	0.927557647228241	x
Hände	no	0.9369707107543945	x
und	no	0.949557363986969	x
der	no	0.9445556402206421	x
Füße	no	0.9490981698036194	x
recht	no	0.9414199590682983	x
observieren.	no	0.5869115591049194	x
“	no	0.9998607635498047	x
Und	no	0.8996567130088806	x
damit	no	0.9104700088500977	x
faßte	no	0.9674330353736877	x
er	no	0.951369047164917	x
mich	no	0.9443329572677612	x
gewaltig	no	0.8879321813583374	x
,	no	0.9957678318023682	x
daß	no	0.9550421833992004	x
die	no	0.9643439054489136	x
Gelenke	no	0.9587696194648743	x
knackten	no	0.8628993034362793	x
,	no	0.9997501969337463	x
und	no	0.9393322467803955	x
schrob	no	0.9601399302482605	x
mir	no	0.949241042137146	x
die	no	0.9666460752487183	x
Hände	no	0.9677514433860779	x
ab	no	0.9692515730857849	x
und	no	0.994661271572113	x
die	no	0.9813612103462219	x
Füße	no	0.9352066516876221	x
und	no	0.9998111128807068	x
setzte	no	0.949979305267334	x
sie	no	0.9487900733947754	x
bald	no	0.9516806602478027	x
hier	no	0.9522609114646912	x
,	no	0.967303991317749	x
bald	no	0.9646537899971008	x
dort	no	0.9663715958595276	x
wieder	no	0.9703077077865601	x
ein	no	0.971609354019165	x
.	no	0.8959302306175232	x
„	yes	0.9996274709701538	x
’	no	0.9997746348381042	x
s	no	0.9015024304389954	x
steht	no	0.8719032406806946	x
doch	no	0.839104413986206	x
überall	no	0.8352423906326294	x
nicht	no	0.8128687739372253	x
recht	no	0.6531038284301758	x
!	no	0.8656398057937622	x
’	yes	0.9581475853919983	x
s	no	0.9691516160964966	x
gut	no	0.9848796725273132	x
so	no	0.9889398217201233	x
wie	no	0.9843460917472839	x
es	no	0.9871403574943542	x
war	no	0.9892473816871643	x
!	no	0.997696578502655	x
–	yes	0.9999127388000488	x
Der	no	0.7498067617416382	x
Alte	no	0.703225314617157	x
hat	no	0.577085554599762	x
’	no	0.6197806596755981	x
s	no	0.5084097981452942	x
verstanden	no	0.7009000182151794	x
!	no	0.9814255237579346	x
“	no	0.9993557333946228	x
So	no	0.785322368144989	x
zischte	no	0.5233926773071289	x
und	no	0.9879962801933289	x
lispelte	no	0.6135653257369995	x
Coppelius	no	0.9090019464492798	x
;	no	0.9988694787025452	x
aber	no	0.9336391687393188	x
alles	no	0.9678338766098022	x
um	no	0.9724350571632385	x
mich	no	0.9682015776634216	x
her	no	0.9696642160415649	x
wurde	no	0.9900766015052795	x
schwarz	no	0.9893859624862671	x
und	no	0.9882750511169434	x
finster	no	0.934022068977356	x
,	no	0.9999434947967529	x
ein	no	0.9412684440612793	x
jäher	no	0.9247483015060425	x
Krampf	no	0.934433102607727	x
durchzuckte	no	0.9693520665168762	x
Nerv	no	0.9648818969726562	x
und	no	0.9703013300895691	x
Gebein	no	0.7898086905479431	x
–	no	0.999962568283081	x
ich	no	0.8536075353622437	x
fühlte	no	0.8944467306137085	x
nichts	no	0.8669910430908203	x
mehr	no	0.8981045484542847	x
.	no	0.5429413914680481	x
Ein	yes	0.9512559771537781	x
sanfter	no	0.945633053779602	x
warmer	no	0.9613590836524963	x
Hauch	no	0.9715971946716309	x
glitt	no	0.9912382960319519	x
über	no	0.9917517304420471	x
mein	no	0.9819250106811523	x
Gesicht	no	0.9375133514404297	x
,	no	0.9999170303344727	x
ich	no	0.9188504219055176	x
erwachte	no	0.951196551322937	x
wie	no	0.9647497534751892	x
aus	no	0.9726603627204895	x
dem	no	0.9700769782066345	x
Todesschlaf	no	0.8350746631622314	x
,	no	0.9999347925186157	x
die	no	0.8924793601036072	x
Mutter	no	0.8749457597732544	x
hatte	no	0.9035115838050842	x
sich	no	0.9377256035804749	x
über	no	0.9603411555290222	x
mich	no	0.9533683657646179	x
hingebeugt	no	0.9602479338645935	x
.	no	0.739042341709137	x
„	yes	0.9998231530189514	x
Ist	no	0.9645797610282898	x
der	no	0.966229259967804	x
Sandmann	no	0.9642136693000793	x
noch	no	0.9731565117835999	x
da	no	0.9747289419174194	x
?	no	0.9659712314605713	x
“	no	0.9997615218162537	x
stammelte	no	0.9908603429794312	x
ich	no	0.9835259914398193	x
.	no	0.9975351095199585	x
„	yes	0.9996709823608398	x
Nein	no	0.9132550954818726	x
,	no	0.9921630024909973	x
mein	no	0.9719882011413574	x
liebes	no	0.965065598487854	x
Kind	no	0.8733941912651062	x
,	no	0.9996147155761719	x
der	no	0.938926637172699	x
ist	no	0.9631142020225525	x
lange	no	0.9624665379524231	x
,	no	0.9683989882469177	x
lange	no	0.9653505086898804	x
fort	no	0.876682460308075	x
,	no	0.9998725652694702	x
der	no	0.9113951921463013	x
tut	no	0.9551737308502197	x
dir	no	0.9584381580352783	x
keinen	no	0.9623622894287109	x
Schaden	no	0.9691108465194702	x
!	no	0.9743155241012573	x
“	no	0.9995469450950623	x
–	no	0.9999265670776367	x
So	no	0.7919865250587463	x
sprach	no	0.5176780223846436	x
die	no	0.6349450349807739	x
Mutter	no	0.9559451341629028	x
und	no	0.9773279428482056	x
küßte	no	0.5901098847389221	x
und	no	0.9827570915222168	x
herzte	no	0.9609614014625549	x
den	no	0.9452279806137085	x
wiedergewonnenen	no	0.945506751537323	x
Liebling	no	0.9386361241340637	x
.	no	0.831710934638977	x
Was	yes	0.981492817401886	x
soll	no	0.9738942384719849	x
ich	no	0.9774556159973145	x
Dich	no	0.9734805822372437	x
ermüden	no	0.9508731961250305	x
,	no	0.9996645450592041	x
mein	no	0.9046201705932617	x
herzlieber	no	0.8735144138336182	x
Lothar	no	0.7432985305786133	x
!	no	0.9999343156814575	x
was	yes	0.6618924736976624	reported
soll	no	0.632382869720459	reported
ich	no	0.5136113166809082	reported
so	no	0.6521157026290894	reported
weitläufig	no	0.6810448169708252	reported
einzelnes	no	0.9041435718536377	reported
hererzählen	no	0.9985982775688171	reported
,	no	0.9980639815330505	x
da	no	0.7720301151275635	reported
noch	no	0.7497712969779968	reported
so	no	0.6409662365913391	reported
vieles	no	0.6145594716072083	reported
zu	no	0.8140765428543091	reported
sagen	no	0.9956841468811035	reported
übrig	no	0.9949902892112732	reported
bleibt	no	0.9868436455726624	reported
?	no	0.9995847344398499	reported
Genug	yes	0.7487725615501404	x
!	no	0.674730658531189	x
–	yes	0.9998986721038818	x
ich	no	0.9008945822715759	x
war	no	0.9730229377746582	x
bei	no	0.9826409220695496	x
der	no	0.9779273271560669	x
Lauscherei	no	0.92704176902771	x
entdeckt	no	0.8240293264389038	x
und	no	0.9997337460517883	x
von	no	0.8576446175575256	x
Coppelius	no	0.8044201731681824	x
gemißhandelt	no	0.7222867608070374	x
worden	no	0.6719664335250854	x
.	no	0.5547078847885132	x
Angst	yes	0.7456833124160767	x
und	no	0.9625235199928284	x
Schrecken	no	0.7635272741317749	x
hatten	no	0.9072040319442749	x
mir	no	0.9297066926956177	x
ein	no	0.9703779816627502	x
hitziges	no	0.9670853018760681	x
Fieber	no	0.9568864107131958	x
zugezogen	no	0.9327799081802368	x
,	no	0.9996933937072754	x
an	no	0.9544210433959961	x
dem	no	0.9645001888275146	x
ich	no	0.9603692293167114	x
mehrere	no	0.9621965885162354	x
Wochen	no	0.9654805660247803	x
krank	no	0.9760044813156128	x
lag	no	0.9850829839706421	x
.	no	0.9963542222976685	x
„	yes	0.9993776679039001	x
Ist	no	0.9711454510688782	x
der	no	0.9742910861968994	x
Sandmann	no	0.9732425212860107	x
noch	no	0.9810094833374023	x
da	no	0.9823225140571594	x
?	no	0.9758093953132629	x
“	no	0.9994794726371765	x
–	no	0.9999822378158569	x
Das	no	0.9244025349617004	reported
war	no	0.9744901657104492	reported
mein	no	0.9210572242736816	reported
erstes	no	0.8480002284049988	reported
gesundes	no	0.8545377850532532	reported
Wort	no	0.991672933101654	reported
und	no	0.9501933455467224	x
das	no	0.8164480924606323	x
Zeichen	no	0.7888042330741882	x
meiner	no	0.6601129174232483	x
Genesung	no	0.6699171662330627	x
,	no	0.9395888447761536	x
meiner	no	0.7832582592964172	x
Rettung	no	0.7198715806007385	x
.	no	0.9013540148735046	x
–	yes	0.9999667406082153	x
Nur	no	0.6417863965034485	reported
noch	no	0.6330482959747314	reported
den	no	0.7235478758811951	reported
schrecklichsten	no	0.7145414352416992	reported
Moment	no	0.7477683424949646	reported
meiner	no	0.8062534332275391	reported
Jugendjahre	no	0.8389843106269836	reported
darf	no	0.8895527720451355	reported
ich	no	0.9382476806640625	reported
Dir	no	0.9806990027427673	reported
erzählen	no	0.9997683167457581	reported
;	no	0.9981733560562134	x
dann	no	0.8949444890022278	x
wirst	no	0.8930370807647705	x
Du	no	0.9018955230712891	x
überzeugt	no	0.9526435136795044	x
sein	no	0.9014852643013	x
,	no	0.9978498220443726	x
daß	no	0.9611981511116028	x
es	no	0.9811530113220215	x
nicht	no	0.9948133230209351	x
meiner	no	0.9875167012214661	x
Augen	no	0.9885667562484741	x
Blödigkeit	no	0.9821308255195618	x
ist	no	0.9809391498565674	x
,	no	0.9998145699501038	x
wenn	no	0.9187729358673096	x
mir	no	0.8852744102478027	x
nun	no	0.8641772270202637	x
alles	no	0.8636897802352905	x
farblos	no	0.8449243903160095	x
erscheint	no	0.5152313709259033	x
,	no	0.9951142072677612	x
sondern	no	0.9478729367256165	x
,	no	0.9950738549232483	x
daß	no	0.9649232029914856	x
ein	no	0.9601360559463501	x
dunkles	no	0.9520880579948425	x
Verhängnis	no	0.9356744885444641	x
wirklich	no	0.9558600783348083	x
einen	no	0.9672511219978333	x
trüben	no	0.9619010090827942	x
Wolkenschleier	no	0.9608190059661865	x
über	no	0.9736343026161194	x
mein	no	0.9697073101997375	x
Leben	no	0.9689397215843201	x
gehängt	no	0.9702437520027161	x
hat	no	0.9169937968254089	x
,	no	0.9980161190032959	x
den	no	0.9537105560302734	x
ich	no	0.938401460647583	x
vielleicht	no	0.9352899193763733	x
nur	no	0.9371377825737	x
sterbend	no	0.9455812573432922	x
zerreiße	no	0.9509912133216858	x
.	no	0.9819177985191345	x
Coppelius	yes	0.9474464058876038	x
ließ	no	0.9708768725395203	x
sich	no	0.9637896418571472	x
nicht	no	0.9727247357368469	x
mehr	no	0.9757058024406433	x
sehen	no	0.8961018919944763	x
,	no	0.9999895095825195	x
es	no	0.8028822541236877	x
hieß	no	0.6073784828186035	x
,	no	0.993463397026062	x
er	no	0.9505120515823364	x
habe	no	0.9502342343330383	x
die	no	0.9468428492546082	x
Stadt	no	0.9471397995948792	x
verlassen	no	0.9719023704528809	x
.	no	0.9948301911354065	x
Ein	yes	0.9779199361801147	x
Jahr	no	0.978721559047699	x
mochte	no	0.9878823757171631	x
vergangen	no	0.9900577664375305	x
sein	no	0.9602251052856445	x
,	no	0.9998971223831177	x
als	no	0.9025425910949707	x
wir	no	0.9014257788658142	x
der	no	0.7846778631210327	x
alten	no	0.7094467282295227	x
unveränderten	no	0.6685826778411865	x
Sitte	no	0.529642641544342	x
gemäß	no	0.6130830645561218	x
abends	no	0.6576810479164124	x
an	no	0.8498866558074951	x
dem	no	0.8491668105125427	x
runden	no	0.8545387387275696	x
Tische	no	0.8602762818336487	x
saßen	no	0.9256665706634521	x
.	no	0.9946302175521851	x
Der	yes	0.8234530091285706	x
Vater	no	0.7743129730224609	x
war	no	0.8571765422821045	x
sehr	no	0.7325410842895508	x
heiter	no	0.6682417392730713	x
und	no	0.9994235038757324	x
erzählte	no	0.8474213480949402	reported
viel	no	0.9474858045578003	reported
Ergötzliches	no	0.9663295149803162	reported
von	no	0.9965948462486267	reported
den	no	0.9963133931159973	reported
Reisen	no	0.9972097277641296	reported
,	no	0.9801715612411499	reported
die	no	0.9807924628257751	reported
er	no	0.9823911786079407	reported
in	no	0.9836686253547668	reported
seiner	no	0.9862450361251831	reported
Jugend	no	0.9917888045310974	reported
gemacht	no	0.9925917387008667	reported
.	no	0.9996637105941772	reported
Da	yes	0.8629802465438843	x
hörten	no	0.7952795028686523	x
wir	no	0.8766469359397888	x
,	no	0.8392736315727234	x
als	no	0.6255015730857849	x
es	no	0.5557248592376709	x
neune	no	0.5023393034934998	x
schlug	no	0.8276402354240417	x
,	no	0.8548144698143005	x
plötzlich	no	0.7577832937240601	x
die	no	0.7908512353897095	x
Haustür	no	0.8417190909385681	x
in	no	0.8611906170845032	x
den	no	0.8535370230674744	x
Angeln	no	0.8389788269996643	x
knarren	no	0.547275185585022	x
,	no	0.9991328120231628	x
und	no	0.9272708892822266	x
langsame	no	0.9286848902702332	x
eisenschwere	no	0.918243408203125	x
Schritte	no	0.9165324568748474	x
dröhnten	no	0.9269958734512329	x
durch	no	0.9432392716407776	x
den	no	0.9446570873260498	x
Hausflur	no	0.9396557807922363	x
die	no	0.9551118612289429	x
Treppe	no	0.9528064727783203	x
herauf	no	0.9515258073806763	x
.	no	0.6202418208122253	x
„	yes	0.999502420425415	x
Das	no	0.9698559641838074	x
ist	no	0.9781694412231445	x
Coppelius	no	0.9203493595123291	x
“	no	0.9980481863021851	x
,	no	0.9994223117828369	x
sagte	no	0.9978817105293274	x
meine	no	0.9644222259521484	x
Mutter	no	0.9557312726974487	x
erblassend	no	0.9431681036949158	x
.	no	0.6492822766304016	x
„	yes	0.9999217987060547	x
Ja	no	0.8741363286972046	x
!	no	0.5369144678115845	x
–	yes	0.9978033900260925	x
es	no	0.957239031791687	x
ist	no	0.9700096845626831	x
Coppelius	no	0.8409631252288818	x
“	no	0.9990736246109009	x
,	no	0.9997343420982361	x
wiederholte	no	0.9915186762809753	x
der	no	0.9663786292076111	x
Vater	no	0.9652580618858337	x
mit	no	0.9719972014427185	x
matter	no	0.9758079051971436	x
gebrochener	no	0.9794092774391174	x
Stimme	no	0.9666762948036194	x
.	no	0.9751787781715393	x
Die	yes	0.9062984585762024	x
Tränen	no	0.9694758653640747	x
stürzten	no	0.9840177893638611	x
der	no	0.9814432263374329	x
Mutter	no	0.9781706929206848	x
aus	no	0.9862591028213501	x
den	no	0.9831216931343079	x
Augen	no	0.9888051748275757	x
.	no	0.940365731716156	x
„	yes	0.9999580383300781	x
Aber	no	0.9319029450416565	x
Vater	no	0.8933464288711548	x
,	no	0.9572821259498596	x
Vater	no	0.9345617890357971	x
!	no	0.8252816200256348	x
“	no	0.9974964261054993	x
rief	no	0.9802068471908569	x
sie	no	0.9470416307449341	x
,	no	0.998994767665863	x
„	no	0.9999490976333618	x
muß	no	0.9377585053443909	x
es	no	0.9487888216972351	x
denn	no	0.9480668306350708	x
so	no	0.9540252685546875	x
sein	no	0.9613611102104187	x
?	no	0.9066292643547058	x
“	no	0.9933980703353882	x
–	no	0.9689800143241882	x
„	no	0.9998835325241089	x
Zum	no	0.9385255575180054	x
letzten	no	0.9313304424285889	x
Male	no	0.9168862700462341	x
!	no	0.9099901914596558	x
“	no	0.9986543655395508	x
erwiderte	no	0.9899773597717285	x
dieser	no	0.9018458127975464	x
,	no	0.9990133047103882	x
„	no	0.9999686479568481	x
zum	no	0.930740237236023	x
letzten	no	0.9282140135765076	x
Male	no	0.9345177412033081	x
kommt	no	0.9636366963386536	x
er	no	0.9514743685722351	x
zu	no	0.9753530621528625	x
mir	no	0.8452592492103577	x
,	no	0.9999942779541016	x
ich	no	0.5959951281547546	reported
verspreche	no	0.906583309173584	reported
es	no	0.9907947182655334	reported
dir	no	0.9918966889381409	reported
.	no	0.9996798038482666	reported
Geh	yes	0.700475811958313	x
nur	no	0.759880006313324	x
,	no	0.9778594970703125	x
geh	no	0.982647716999054	x
mit	no	0.989215075969696	x
den	no	0.982308030128479	x
Kindern	no	0.9807774424552917	x
!	no	0.8718534111976624	x
–	yes	0.9978119134902954	x
Geht	no	0.9886465668678284	x
–	no	0.9980589747428894	x
geht	no	0.9921481013298035	x
zu	no	0.990852415561676	x
Bette	no	0.9873943328857422	x
!	no	0.9544325470924377	x
Gute	yes	0.9968065023422241	x
Nacht	no	0.983391523361206	x
!	no	0.8085287809371948	x
“	no	0.9999421834945679	x
Mir	no	0.9277222156524658	x
war	no	0.9795193076133728	x
es	no	0.9722298383712769	x
,	no	0.9990804195404053	x
als	no	0.9619121551513672	x
sei	no	0.9724002480506897	x
ich	no	0.9710052013397217	x
in	no	0.9762549996376038	x
schweren	no	0.9768606424331665	x
kalten	no	0.9754043221473694	x
Stein	no	0.9779906272888184	x
eingepreßt	no	0.8814970254898071	x
–	no	0.999977707862854	x
mein	no	0.8171899318695068	x
Atem	no	0.9259313344955444	x
stockte	no	0.9574689865112305	x
!	no	0.9790946841239929	x
–	yes	0.9982507824897766	x
Die	no	0.9413444995880127	x
Mutter	no	0.9380136132240295	x
ergriff	no	0.9727886915206909	x
mich	no	0.9686030745506287	x
beim	no	0.9751611351966858	x
Arm	no	0.9462070465087891	x
,	no	0.9999232292175293	x
als	no	0.9144462943077087	x
ich	no	0.9016450643539429	x
unbeweglich	no	0.8922677636146545	x
stehenblieb	no	0.8821057677268982	x
:	no	0.9745256900787354	x
„	no	0.999907374382019	x
Komm	no	0.9569381475448608	x
,	no	0.9792323708534241	x
Nathanael	no	0.8420383930206299	x
,	no	0.9970498085021973	x
komme	no	0.9707704186439514	x
nur	no	0.9674030542373657	x
!	no	0.9445735216140747	x
“	no	0.9782505631446838	x
–	no	0.9998207688331604	x
Ich	no	0.9173572063446045	x
ließ	no	0.9446585774421692	x
mich	no	0.9236219525337219	x
fortführen	no	0.7330635786056519	x
,	no	0.9998310804367065	x
ich	no	0.8969486355781555	x
trat	no	0.9570145606994629	x
in	no	0.9731859564781189	x
meine	no	0.9734389185905457	x
Kammer	no	0.9730744361877441	x
.	no	0.9239745736122131	x
„	yes	0.9998867511749268	x
Sei	no	0.949597954750061	x
ruhig	no	0.8195050954818726	x
,	no	0.997626006603241	x
sei	no	0.9551621079444885	x
ruhig	no	0.8222631812095642	x
,	no	0.9989027976989746	x
lege	no	0.9602165222167969	x
dich	no	0.9570368528366089	x
ins	no	0.9691926836967468	x
Bette	no	0.9705992937088013	x
!	no	0.9335464239120483	x
–	yes	0.9996645450592041	x
schlafe	no	0.9369320273399353	x
–	no	0.9964099526405334	x
schlafe	no	0.9450023174285889	x
“	no	0.9990789890289307	x
,	no	0.999879002571106	x
rief	no	0.9835560321807861	x
mir	no	0.9583789110183716	x
die	no	0.9174031615257263	x
Mutter	no	0.8366249799728394	x
nach	no	0.8033244609832764	x
;	no	0.9999445676803589	x
aber	no	0.8509244322776794	x
von	no	0.8807663321495056	x
unbeschreiblicher	no	0.8722789287567139	x
innerer	no	0.8557888269424438	x
Angst	no	0.6362088918685913	x
und	no	0.7494419813156128	x
Unruhe	no	0.6093049049377441	x
gequält	no	0.8186343312263489	x
,	no	0.992901086807251	x
konnte	no	0.9395752549171448	x
ich	no	0.9308509230613708	x
kein	no	0.9439796209335327	x
Auge	no	0.9793580174446106	x
zutun	no	0.9867304563522339	x
.	no	0.9993202686309814	x
Der	yes	0.8736046552658081	x
verhaßte	no	0.7095268368721008	x
abscheuliche	no	0.6010213494300842	x
Coppelius	no	0.5099108815193176	x
stand	no	0.8577183485031128	x
vor	no	0.8781124353408813	x
mir	no	0.8554849028587341	x
mit	no	0.8798599243164062	x
funkelnden	no	0.8448187708854675	x
Augen	no	0.6714757680892944	x
und	no	0.9996964931488037	x
lachte	no	0.9233878254890442	x
mich	no	0.810673177242279	x
hämisch	no	0.6351211071014404	x
an	no	0.8513878583908081	x
,	no	0.9999498128890991	x
vergebens	no	0.8295173048973083	x
trachtete	no	0.7581130862236023	x
ich	no	0.719496488571167	x
sein	no	0.718215823173523	x
