tok	sentstart	indirect_conf	indirect_pred
saß	no	0.9955934882164001	x
im	no	0.9957466721534729	x
Zimmer	no	0.9965100884437561	x
vor	no	0.9966841340065002	x
einem	no	0.9967764019966125	x
kleinen	no	0.997557520866394	x
Tisch	no	0.9979376792907715	x
,	no	0.999068558216095	x
auf	no	0.9719265699386597	x
den	no	0.9917258024215698	x
sie	no	0.9972885847091675	x
beide	no	0.9967941641807556	x
Ärme	no	0.9953837990760803	x
,	no	0.9955293536186218	x
die	no	0.9957764744758606	x
Hände	no	0.9972201585769653	x
zusammengefaltet	no	0.9960305094718933	x
,	no	0.9969679713249207	x
gelegt	no	0.9942342638969421	x
hatte	no	0.9925439357757568	x
.	no	0.9822587966918945	x
Sie	yes	0.9984713196754456	x
saß	no	0.9985188841819763	x
der	no	0.9958240985870361	x
Türe	no	0.9987164735794067	x
gegenüber	no	0.9968616962432861	x
,	no	0.9999396800994873	x
so	no	0.995860755443573	x
daß	no	0.9960913062095642	x
ich	no	0.9980489015579224	x
ihr	no	0.9974427223205566	x
engelschönes	no	0.9955481290817261	x
Gesicht	no	0.9974566102027893	x
ganz	no	0.9961133003234863	x
erblickte	no	0.9951177835464478	x
.	no	0.9763654470443726	x
Sie	yes	0.999715268611908	x
schien	no	0.999302864074707	x
mich	no	0.9903675317764282	x
nicht	no	0.9928081035614014	x
zu	no	0.9956943988800049	x
bemerken	no	0.988497793674469	x
,	no	0.9999597072601318	x
und	no	0.9967684745788574	x
überhaupt	no	0.9984968900680542	x
hatten	no	0.9922751784324646	x
ihre	no	0.9938846230506897	x
Augen	no	0.9956157207489014	x
etwas	no	0.9954134821891785	x
Starres	no	0.986831784248352	x
,	no	0.9999477863311768	x
beinahe	no	0.9473612308502197	x
möcht	no	0.996823787689209	x
ich	no	0.9993404746055603	x
sagen	no	0.9956948757171631	x
,	no	0.999901533126831	x
keine	no	0.7419566512107849	x
Sehkraft	no	0.9735679626464844	x
,	no	0.9594843983650208	x
es	no	0.9939547181129456	x
war	no	0.9843419194221497	x
mir	no	0.9976028800010681	x
so	no	0.9949761629104614	x
,	no	0.9998946189880371	x
als	no	0.924017608165741	x
schliefe	no	0.766065239906311	x
sie	no	0.7672728896141052	x
mit	no	0.8510450124740601	x
offnen	no	0.8623073697090149	x
Augen	no	0.8403562307357788	x
.	no	0.7768787741661072	x
Mir	yes	0.9997296929359436	x
wurde	no	0.9982506632804871	x
ganz	no	0.9960711002349854	x
unheimlich	no	0.9956296682357788	x
,	no	0.9999459981918335	x
und	no	0.9924874305725098	x
deshalb	no	0.9986239671707153	x
schlich	no	0.9928151369094849	x
ich	no	0.9973267316818237	x
leise	no	0.9979605674743652	x
fort	no	0.9985051155090332	x
ins	no	0.9891197681427002	x
Auditorium	no	0.9968627691268921	x
,	no	0.9994924068450928	x
das	no	0.9693499207496643	x
daneben	no	0.9646756052970886	x
gelegen	no	0.9767351746559143	x
.	no	0.9647008180618286	x
Nachher	yes	0.9982621073722839	x
erfuhr	no	0.998318076133728	x
ich	no	0.999703586101532	x
,	no	0.9999939203262329	x
daß	no	0.8564556241035461	indirect
die	no	0.9773412346839905	indirect
Gestalt	no	0.9911276698112488	indirect
,	no	0.9944995641708374	indirect
die	no	0.9977861642837524	indirect
ich	no	0.9974619150161743	indirect
gesehen	no	0.9993647933006287	indirect
,	no	0.9863185882568359	indirect
Spallanzanis	no	0.9978888630867004	indirect
Tochter	no	0.9973183274269104	indirect
Olimpia	no	0.9983339905738831	indirect
war	no	0.999782145023346	indirect
,	no	0.985139787197113	indirect
die	no	0.9922664761543274	indirect
er	no	0.9928151369094849	indirect
sonderbarer-	no	0.9972202777862549	indirect
und	no	0.9935412406921387	indirect
schlechterweise	no	0.9978156089782715	indirect
einsperrt	no	0.9999380111694336	indirect
,	no	0.8486568331718445	x
so	no	0.8956218361854553	x
,	no	0.7476276755332947	x
daß	no	0.6389399766921997	x
durchaus	no	0.5181829333305359	x
kein	no	0.6563583612442017	x
Mensch	no	0.6901367902755737	x
in	no	0.7277986407279968	x
ihre	no	0.7751258611679077	x
Nähe	no	0.8432924151420593	x
kommen	no	0.8830143213272095	x
darf	no	0.562343955039978	x
.	no	0.998857855796814	x
–	yes	0.7896679043769836	x
Am	no	0.9997629523277283	x
Ende	no	0.9980954527854919	x
hat	no	0.9977454543113708	x
es	no	0.9976441264152527	x
eine	no	0.9983797073364258	x
Bewandtnis	no	0.9965870380401611	x
mit	no	0.9958974123001099	x
ihr	no	0.9769023656845093	x
,	no	0.9999632835388184	x
sie	no	0.987127423286438	x
ist	no	0.9947070479393005	x
vielleicht	no	0.9969133138656616	x
blödsinnig	no	0.9969964027404785	x
oder	no	0.9980416297912598	x
sonst	no	0.9930382370948792	x
.	no	0.9131389260292053	x
–	yes	0.9999898672103882	x
Weshalb	no	0.9659008979797363	x
schreibe	no	0.9998526573181152	x
ich	no	0.9996258020401001	x
Dir	no	0.997222900390625	x
aber	no	0.9977647066116333	x
das	no	0.9920599460601807	x
alles	no	0.9846883416175842	x
?	no	0.6158803701400757	x
Besser	yes	0.9995259046554565	x
und	no	0.999500036239624	x
ausführlicher	no	0.9992696642875671	x
hätte	no	0.9984626770019531	x
ich	no	0.9987187385559082	x
Dir	no	0.9976660013198853	x
das	no	0.997222900390625	x
mündlich	no	0.9980260133743286	x
erzählen	no	0.9987084865570068	x
können	no	0.9985966086387634	x
.	no	0.9949770569801331	x
Wisse	yes	0.9883326888084412	x
nämlich	no	0.9972618818283081	x
,	no	0.9999890327453613	x
daß	no	0.7377899289131165	indirect
ich	no	0.9771061539649963	indirect
über	no	0.9869717955589294	indirect
vierzehn	no	0.9936589598655701	indirect
Tage	no	0.9971569776535034	indirect
bei	no	0.9963397979736328	indirect
Euch	no	0.9976224303245544	indirect
bin	no	0.9996347427368164	indirect
.	no	0.9999657869338989	indirect
Ich	yes	0.9899907112121582	x
muß	no	0.998979389667511	x
mein	no	0.997240424156189	x
süßes	no	0.9935992956161499	x
liebes	no	0.9937065243721008	x
Engelsbild	no	0.9952103495597839	x
,	no	0.9985907673835754	x
meine	no	0.9966452717781067	x
Klara	no	0.9948397278785706	x
,	no	0.9968037605285645	x
wiedersehen	no	0.990227222442627	x
.	no	0.8060630559921265	x
Weggehaucht	yes	0.9994713664054871	x
wird	no	0.9980826377868652	x
dann	no	0.9970818161964417	x
die	no	0.9974561333656311	x
Verstimmung	no	0.9950382113456726	x
sein	no	0.987967848777771	x
,	no	0.9999388456344604	x
die	no	0.9181504249572754	x
sich	no	0.9240265488624573	x
(	no	0.9990992546081543	x
ich	no	0.9944748282432556	x
muß	no	0.996695876121521	x
das	no	0.9994596838951111	x
gestehen	no	0.9994007349014282	x
)	no	0.9998413324356079	x
nach	no	0.5358585119247437	x
dem	no	0.529384970664978	x
fatalen	no	0.5903189182281494	x
verständigen	no	0.6471902132034302	x
Briefe	no	0.6342878937721252	x
meiner	no	0.7760182023048401	x
bemeistern	no	0.8617814183235168	x
wollte	no	0.5404616594314575	x
.	no	0.9918659329414368	x
Deshalb	yes	0.9802189469337463	x
schreibe	no	0.9998082518577576	x
ich	no	0.9997963309288025	x
auch	no	0.993320107460022	x
heute	no	0.9947410821914673	x
nicht	no	0.9887746572494507	x
an	no	0.9940345883369446	x
sie	no	0.9949829578399658	x
.	no	0.978436291217804	x
Tausend	yes	0.9978852868080139	x
Grüße	no	0.9995768666267395	x
etc	no	0.9988119602203369	x
.	no	0.9983963370323181	x
etc	no	0.9954858422279358	x
.	no	0.9982131719589233	x
etc	no	0.9861704111099243	x
.	no	0.9796437621116638	x
Seltsamer	yes	0.9860221147537231	x
und	no	0.998301088809967	x
wunderlicher	no	0.9993017911911011	x
kann	no	0.9965211153030396	x
nichts	no	0.997010350227356	x
erfunden	no	0.9968039989471436	x
werden	no	0.9898461699485779	x
,	no	0.9999423027038574	x
als	no	0.966464102268219	x
dasjenige	no	0.9878997206687927	x
ist	no	0.9741008877754211	x
,	no	0.9996973276138306	x
was	no	0.9556242227554321	x
sich	no	0.9790982007980347	x
mit	no	0.983569324016571	x
meinem	no	0.9867004752159119	x
armen	no	0.9884141683578491	x
Freunde	no	0.9949334263801575	x
,	no	0.9971597194671631	x
dem	no	0.990525484085083	x
jungen	no	0.9941113591194153	x
Studenten	no	0.9955984354019165	x
Nathanael	no	0.9943681359291077	x
,	no	0.9982852339744568	x
zugetragen	no	0.9908695220947266	x
und	no	0.9994596838951111	x
was	no	0.9626646637916565	x
ich	no	0.9821653962135315	x
dir	no	0.9489005208015442	x
,	no	0.9985584616661072	x
günstiger	no	0.9876871705055237	x
Leser	no	0.9949778914451599	x
!	no	0.9962716102600098	x
zu	yes	0.7132433652877808	x
erzählen	no	0.7679092288017273	x
unternommen	no	0.7930015325546265	x
.	no	0.8991127610206604	x
Hast	yes	0.9263842701911926	x
du	no	0.8964526653289795	x
,	no	0.9993001222610474	x
Geneigtester	no	0.9870195388793945	x
!	no	0.9972313046455383	x
wohl	yes	0.988043487071991	x
jemals	no	0.9966824650764465	x
etwas	no	0.9973928928375244	x
erlebt	no	0.9967297315597534	x
,	no	0.999241828918457	x
das	no	0.986034095287323	x
deine	no	0.9933300614356995	x
Brust	no	0.9965853691101074	x
,	no	0.9964730143547058	x
Sinn	no	0.9926848411560059	x
und	no	0.9962998032569885	x
Gedanken	no	0.9967663288116455	x
ganz	no	0.9937112331390381	x
und	no	0.9957295060157776	x
gar	no	0.9956905245780945	x
erfüllte	no	0.989537239074707	x
,	no	0.9994574189186096	x
alles	no	0.9785086512565613	x
andere	no	0.9879599809646606	x
daraus	no	0.9870474338531494	x
verdrängend	no	0.9877973198890686	x
?	no	0.8961689472198486	x
Es	yes	0.99919193983078	x
gärte	no	0.9956412315368652	x
und	no	0.9976426959037781	x
kochte	no	0.9952475428581238	x
in	no	0.9880174398422241	x
dir	no	0.9705309867858887	x
;	no	0.9999550580978394	x
zur	no	0.9199433326721191	x
siedenden	no	0.9724470973014832	x
Glut	no	0.98989337682724	x
entzündet	no	0.9297466278076172	x
,	no	0.9995318651199341	x
sprang	no	0.9914183616638184	x
das	no	0.9930580854415894	x
Blut	no	0.9966751337051392	x
durch	no	0.9925044775009155	x
die	no	0.9964614510536194	x
Adern	no	0.9981770515441895	x
und	no	0.9979379773139954	x
färbte	no	0.9941712021827698	x
höher	no	0.9951810240745544	x
deine	no	0.9965347051620483	x
Wangen	no	0.9975503087043762	x
.	no	0.9967219233512878	x
Dein	yes	0.9946910738945007	x
Blick	no	0.9990630745887756	x
war	no	0.9954225420951843	x
so	no	0.9967241883277893	x
seltsam	no	0.9969397783279419	x
,	no	0.9998844861984253	x
als	no	0.9714922308921814	x
wolle	no	0.9764363765716553	x
er	no	0.9956988096237183	x
Gestalten	no	0.9962259531021118	x
,	no	0.9954764246940613	x
keinem	no	0.9910269379615784	x
andern	no	0.9956417083740234	x
Auge	no	0.9960303902626038	x
sichtbar	no	0.9948306679725647	x
,	no	0.9991251826286316	x
im	no	0.9794243574142456	x
leeren	no	0.9905821084976196	x
Raum	no	0.9912505149841309	x
erfassen	no	0.8351589441299438	x
,	no	0.9993995428085327	x
und	no	0.9954930543899536	x
die	no	0.997149646282196	x
Rede	no	0.9982467889785767	x
zerfloß	no	0.9980524778366089	x
in	no	0.9928943514823914	x
dunkle	no	0.9945991039276123	x
Seufzer	no	0.9967159032821655	x
.	no	0.9699991345405579	x
Da	yes	0.9996465444564819	x
frugen	no	0.9997662901878357	x
dich	no	0.9962174296379089	x
die	no	0.9976633787155151	x
Freunde	no	0.9991419315338135	x
:	no	0.9996811151504517	x
„	no	0.99973064661026	x
Wie	no	0.9771530628204346	x
ist	no	0.9951162338256836	x
Ihnen	no	0.9979149699211121	x
,	no	0.9999202489852905	x
Verehrter	no	0.9944359064102173	x
?	no	0.9977912902832031	x
–	yes	0.9997256398200989	x
Was	no	0.9962410926818848	x
haben	no	0.9994319081306458	x
Sie	no	0.9986030459403992	x
,	no	0.9985513091087341	x
Teurer	no	0.9975754618644714	x
?	no	0.9878619909286499	x
“	no	0.9993723034858704	x
Und	no	0.9987726807594299	x
nun	no	0.9980771541595459	x
wolltest	no	0.9988313317298889	x
du	no	0.9982013702392578	x
das	no	0.9959818124771118	x
innere	no	0.994938850402832	x
Gebilde	no	0.9966450333595276	x
mit	no	0.9945819973945618	x
allen	no	0.9952736496925354	x
glühenden	no	0.9954389929771423	x
Farben	no	0.9958993792533875	x
und	no	0.9959287047386169	x
Schatten	no	0.9963300824165344	x
und	no	0.9959871172904968	x
Lichtern	no	0.9961649179458618	x
aussprechen	no	0.996152937412262	x
und	no	0.9991893172264099	x
mühtest	no	0.9971615076065063	x
dich	no	0.983120322227478	x
ab	no	0.9935013651847839	x
,	no	0.9986488223075867	x
Worte	no	0.9831913113594055	x
zu	no	0.9687669277191162	x
finden	no	0.7658543586730957	x
,	no	0.9911683797836304	x
um	no	0.9923105239868164	x
nur	no	0.9866989850997925	x
anzufangen	no	0.9839568734169006	x
.	no	0.5332149863243103	x
Aber	yes	0.9998204112052917	x
es	no	0.9994415640830994	x
war	no	0.996895432472229	x
dir	no	0.9990615248680115	x
,	no	0.9999790191650391	x
als	no	0.7988093495368958	x
müßtest	no	0.8939632773399353	x
du	no	0.9498043060302734	x
nun	no	0.9681033492088318	x
gleich	no	0.9874175786972046	x
im	no	0.9813967943191528	x
ersten	no	0.9871936440467834	x
Wort	no	0.9909407496452332	x
alles	no	0.9934988021850586	x
Wunderbare	no	0.9928027987480164	x
,	no	0.9979706406593323	x
Herrliche	no	0.9848784804344177	x
,	no	0.9969081282615662	x
Entsetzliche	no	0.9899699091911316	x
,	no	0.998382568359375	x
Lustige	no	0.9779894948005676	x
,	no	0.9954381585121155	x
Grauenhafte	no	0.9900078773498535	x
,	no	0.9983869791030884	x
das	no	0.9925419092178345	x
sich	no	0.9863978028297424	x
zugetragen	no	0.9763733148574829	x
,	no	0.999203622341156	x
recht	no	0.9779436588287354	x
zusammengreifen	no	0.6207852959632874	x
,	no	0.9990699887275696	x
so	no	0.9975588321685791	x
daß	no	0.9793256521224976	x
es	no	0.9877607822418213	x
wie	no	0.9930632710456848	x
ein	no	0.9922555685043335	x
elektrischer	no	0.9923770427703857	x
Schlag	no	0.9944340586662292	x
alle	no	0.9928768277168274	x
treffe	no	0.9854941368103027	x
.	no	0.6457424759864807	x
Doch	yes	0.9999212026596069	x
jedes	no	0.9954877495765686	x
Wort	no	0.9968056678771973	x
,	no	0.9998539686203003	x
alles	no	0.9629916548728943	x
,	no	0.9993892908096313	x
was	no	0.9618750214576721	x
Rede	no	0.9543867111206055	x
vermag	no	0.7453529238700867	x
,	no	0.9991501569747925	x
schien	no	0.9987865090370178	x
dir	no	0.9940159320831299	x
farblos	no	0.9956517815589905	x
und	no	0.9983348250389099	x
frostig	no	0.9951925277709961	x
und	no	0.9974163770675659	x
tot	no	0.9977743029594421	x
.	no	0.9969366788864136	x
Du	yes	0.9920238256454468	x
suchst	no	0.9891026020050049	x
und	no	0.9974755644798279	x
suchst	no	0.9819762706756592	x
und	no	0.9977808594703674	x
stotterst	no	0.9928691983222961	x
und	no	0.9991414546966553	x
stammelst	no	0.9846733808517456	x
,	no	0.999964714050293	x
und	no	0.9899047017097473	x
die	no	0.9981449842453003	x
nüchternen	no	0.9986646175384521	x
Fragen	no	0.9977821707725525	x
der	no	0.9955958724021912	x
Freunde	no	0.9985136389732361	x
schlagen	no	0.9901779294013977	x
wie	no	0.9938218593597412	x
eisige	no	0.993047297000885	x
Windeshauche	no	0.9954354166984558	x
hinein	no	0.996548593044281	x
in	no	0.9923849105834961	x
deine	no	0.9927204847335815	x
innere	no	0.9912529587745667	x
Glut	no	0.9819651246070862	x
,	no	0.9998356103897095	x
bis	no	0.9628147482872009	x
sie	no	0.9916720986366272	x
verlöschen	no	0.994314968585968	x
will	no	0.9915267825126648	x
.	no	0.9073477983474731	x
Hattest	yes	0.9990699887275696	x
du	no	0.9987649917602539	x
aber	no	0.9988285899162292	x
wie	no	0.9985176920890808	x
ein	no	0.9972878694534302	x
kecker	no	0.9955795407295227	x
Maler	no	0.9977858066558838	x
erst	no	0.9970318078994751	x
mit	no	0.9960106611251831	x
einigen	no	0.9963617920875549	x
verwegenen	no	0.9959261417388916	x
Strichen	no	0.9969223141670227	x
den	no	0.9965745210647583	x
Umriß	no	0.9960881471633911	x
deines	no	0.9961944818496704	x
innern	no	0.9959490299224854	x
Bildes	no	0.9954428672790527	x
hingeworfen	no	0.9891443848609924	x
,	no	0.9999676942825317	x
so	no	0.9866338968276978	x
trugst	no	0.9877054691314697	x
du	no	0.9898325204849243	x
mit	no	0.9923068881034851	x
leichter	no	0.9922568798065186	x
Mühe	no	0.9954723715782166	x
immer	no	0.9903537034988403	x
glühender	no	0.9943556785583496	x
und	no	0.9952379465103149	x
glühender	no	0.9956056475639343	x
die	no	0.9945671558380127	x
Farben	no	0.9936094284057617	x
auf	no	0.9741965532302856	x
,	no	0.9999442100524902	x
und	no	0.9867959022521973	x
das	no	0.9952062964439392	x
lebendige	no	0.9957029223442078	x
Gewühl	no	0.9958974123001099	x
mannigfacher	no	0.9956942796707153	x
Gestalten	no	0.9974606037139893	x
riß	no	0.9921032786369324	x
die	no	0.989448070526123	x
Freunde	no	0.9941533207893372	x
fort	no	0.988488495349884	x
,	no	0.9999388456344604	x
und	no	0.9907772541046143	x
sie	no	0.998078465461731	x
sahen	no	0.9967293739318848	x
,	no	0.9999768733978271	x
wie	no	0.8357359766960144	x
du	no	0.8885146379470825	x
,	no	0.9914515614509583	x
sich	no	0.9438737630844116	x
selbst	no	0.953410804271698	x
mitten	no	0.9621802568435669	x
im	no	0.9576364755630493	x
Bilde	no	0.9538396596908569	x
,	no	0.9974358677864075	x
das	no	0.9923156499862671	x
aus	no	0.9896753430366516	x
deinem	no	0.9926855564117432	x
Gemüt	no	0.993981659412384	x
hervorgegangen	no	0.9953704476356506	x
!	no	0.9971774816513062	x
–	yes	0.9993744492530823	x
Mich	no	0.4900453984737396	indirect
hat	no	0.999868631362915	indirect
,	no	0.9453057050704956	x
wie	no	0.9844347834587097	x
ich	no	0.9997656941413879	x
es	no	0.9950828552246094	x
dir	no	0.9923675656318665	x
,	no	0.9998799562454224	x
geneigter	no	0.9464370012283325	x
Leser	no	0.9655599594116211	x
!	no	0.9980352520942688	x
gestehen	yes	0.9985494017601013	x
muß	no	0.9864511489868164	x
,	no	0.9999876022338867	x
eigentlich	no	0.5220439434051514	indirect
niemand	no	0.7965728044509888	indirect
nach	no	0.7840307950973511	indirect
der	no	0.8169223666191101	indirect
Geschichte	no	0.9012468457221985	indirect
des	no	0.9018189311027527	indirect
jungen	no	0.9194023013114929	indirect
Nathanael	no	0.9753255248069763	indirect
gefragt	no	0.9999847412109375	indirect
;	no	0.9816007614135742	x
du	no	0.9912665486335754	x
weißt	no	0.9997190833091736	x
ja	no	0.9988253712654114	x
aber	no	0.9974014759063721	x
wohl	no	0.9980615973472595	x
,	no	0.9999872446060181	x
daß	no	0.7417489886283875	indirect
ich	no	0.9777469038963318	indirect
zu	no	0.9973657727241516	indirect
dem	no	0.9972336888313293	indirect
wunderlichen	no	0.9979521632194519	indirect
Geschlechte	no	0.9981014132499695	indirect
der	no	0.9981483221054077	indirect
Autoren	no	0.9985445737838745	indirect
gehöre	no	0.999848484992981	indirect
,	no	0.8854256272315979	indirect
denen	no	0.996145486831665	indirect
,	no	0.8725351691246033	indirect
tragen	no	0.9254434108734131	indirect
sie	no	0.9682512283325195	indirect
etwas	no	0.9767841696739197	indirect
so	no	0.9866244792938232	indirect
in	no	0.9793363213539124	indirect
sich	no	0.9937635064125061	indirect
,	no	0.513758659362793	indirect
wie	no	0.9415197968482971	indirect
ich	no	0.9818214774131775	indirect
es	no	0.9826701283454895	indirect
vorhin	no	0.9935739636421204	indirect
beschrieben	no	0.9999256134033203	indirect
,	no	0.7214268445968628	x
