tok	sentstart	direct_conf	direct_pred
ich	no	0.9140270948410034	direct
und	no	0.8913057446479797	direct
Bruder	no	0.9201700687408447	direct
Lothar	no	0.9608559608459473	direct
,	no	0.9571868181228638	direct
uns	no	0.9625706672668457	direct
recht	no	0.9567593932151794	direct
über	no	0.9523411989212036	direct
die	no	0.9460320472717285	direct
Materie	no	0.9567248225212097	direct
von	no	0.9507495760917664	direct
dunklen	no	0.945906937122345	direct
Mächten	no	0.9521209001541138	direct
und	no	0.9580278992652893	direct
Gewalten	no	0.9675016403198242	direct
ausgesprochen	no	0.9481216669082642	direct
haben	no	0.9599273204803467	direct
,	no	0.9236583709716797	direct
die	no	0.9508652091026306	direct
mir	no	0.9611732959747314	direct
nun	no	0.9704082608222961	direct
,	no	0.9611487984657288	direct
nachdem	no	0.9577203989028931	direct
ich	no	0.9594234824180603	direct
nicht	no	0.9617021679878235	direct
ohne	no	0.9637463092803955	direct
Mühe	no	0.966158926486969	direct
das	no	0.9645431637763977	direct
Hauptsächlichste	no	0.9695523977279663	direct
aufgeschrieben	no	0.966033399105072	direct
,	no	0.9648028016090393	direct
ordentlich	no	0.9701375961303711	direct
tiefsinnig	no	0.9682384729385376	direct
vorkommt	no	0.9553400874137878	direct
.	no	0.984258770942688	direct
Lothars	yes	0.6247690320014954	direct
letzte	no	0.7588740587234497	direct
Worte	no	0.5753526091575623	direct
verstehe	no	0.5428441166877747	direct
ich	no	0.5796535611152649	direct
nicht	no	0.6637146472930908	direct
ganz	no	0.6997487545013428	direct
,	no	0.9468656182289124	direct
ich	no	0.744245707988739	direct
ahne	no	0.7015129923820496	direct
nur	no	0.6705887317657471	direct
,	no	0.8379103541374207	direct
was	no	0.7240601778030396	direct
er	no	0.6014374494552612	direct
meint	no	0.5889707207679749	direct
,	no	0.9340823888778687	direct
und	no	0.9387548565864563	direct
doch	no	0.9197564125061035	direct
ist	no	0.8895973563194275	direct
es	no	0.8850691914558411	direct
mir	no	0.8955439925193787	direct
,	no	0.9669782519340515	direct
als	no	0.9398467540740967	direct
sei	no	0.9305359721183777	direct
alles	no	0.9359316229820251	direct
sehr	no	0.940169632434845	direct
wahr	no	0.9510182738304138	direct
.	no	0.8752933144569397	direct
Ich	yes	0.7903725504875183	direct
bitte	no	0.9484085440635681	direct
Dich	no	0.9548750519752502	direct
,	no	0.9698180556297302	direct
schlage	no	0.9505941867828369	direct
Dir	no	0.9584444761276245	direct
den	no	0.9768872261047363	direct
häßlichen	no	0.9789607524871826	direct
Advokaten	no	0.9459622502326965	direct
Coppelius	no	0.8123257756233215	direct
und	no	0.9666315913200378	direct
den	no	0.9822002649307251	direct
Wetterglasmann	no	0.9560481309890747	direct
Giuseppe	no	0.9086378216743469	direct
Coppola	no	0.812769889831543	direct
ganz	no	0.9313990473747253	direct
aus	no	0.9461448192596436	direct
dem	no	0.9575031995773315	direct
Sinn	no	0.974133312702179	direct
.	no	0.9507742524147034	direct
Sei	yes	0.643832802772522	direct
überzeugt	no	0.753481924533844	direct
,	no	0.9471494555473328	direct
daß	no	0.8671558499336243	direct
diese	no	0.8395212292671204	direct
fremden	no	0.8641782999038696	direct
Gestalten	no	0.8501721024513245	direct
nichts	no	0.8726162314414978	direct
über	no	0.8315156102180481	direct
Dich	no	0.7064332962036133	direct
vermögen	no	0.5684950351715088	direct
;	no	0.5431839227676392	direct
nur	no	0.7200794219970703	direct
der	no	0.8489548563957214	direct
Glaube	no	0.8042021989822388	direct
an	no	0.8156682252883911	direct
ihre	no	0.8306678533554077	direct
feindliche	no	0.8215040564537048	direct
Gewalt	no	0.8182559013366699	direct
kann	no	0.816281795501709	direct
sie	no	0.7594906091690063	direct
Dir	no	0.6172726154327393	direct
in	no	0.7234760522842407	direct
der	no	0.7821373343467712	direct
Tat	no	0.7032023072242737	direct
feindlich	no	0.6507329940795898	direct
machen	no	0.6172115802764893	direct
.	no	0.6899740695953369	direct
Spräche	yes	0.7422468066215515	direct
nicht	no	0.8191824555397034	direct
aus	no	0.8159708380699158	direct
jeder	no	0.8442678451538086	direct
Zeile	no	0.88731449842453	direct
Deines	no	0.8448658585548401	direct
Briefes	no	0.8582295775413513	direct
die	no	0.8900023102760315	direct
tiefste	no	0.8816623091697693	direct
Aufregung	no	0.833502471446991	direct
Deines	no	0.5447707176208496	direct
Gemüts	no	0.8591084480285645	direct
,	no	0.6444042921066284	direct
schmerzte	no	0.879770040512085	direct
mich	no	0.9106168746948242	direct
nicht	no	0.909652829170227	direct
Dein	no	0.9216988682746887	direct
Zustand	no	0.9003773927688599	direct
recht	no	0.8716956377029419	direct
in	no	0.8649765253067017	direct
innerster	no	0.8773128986358643	direct
Seele	no	0.8338481783866882	direct
,	no	0.9555600881576538	direct
wahrhaftig	no	0.8755538463592529	direct
,	no	0.9258754849433899	direct
ich	no	0.8721246123313904	direct
könnte	no	0.8636332750320435	direct
über	no	0.886297881603241	direct
den	no	0.891978919506073	direct
Advokaten	no	0.7984848022460938	direct
Sandmann	no	0.7548072338104248	direct
und	no	0.8368582129478455	direct
den	no	0.8259716629981995	direct
Wetterglashändler	no	0.6048685312271118	direct
Coppelius	no	0.5115252137184143	direct
scherzen	no	0.9103751182556152	direct
.	no	0.979572594165802	direct
Sei	yes	0.600968599319458	direct
heiter	no	0.8440329432487488	direct
–	no	0.6879591345787048	direct
heiter	no	0.5668801665306091	direct
!	no	0.8825343251228333	direct
–	yes	0.9684200882911682	direct
Ich	no	0.5141590237617493	direct
habe	no	0.5890938639640808	direct
mir	no	0.6318843364715576	direct
vorgenommen	no	0.6727020740509033	direct
,	no	0.5807210803031921	direct
bei	no	0.764863908290863	direct
Dir	no	0.8605194091796875	direct
zu	no	0.802889883518219	direct
erscheinen	no	0.8488728404045105	direct
wie	no	0.8316241502761841	direct
Dein	no	0.8813267350196838	direct
Schutzgeist	no	0.9333549737930298	direct
und	no	0.9147035479545593	direct
den	no	0.8574573993682861	direct
häßlichen	no	0.9165513515472412	direct
Coppola	no	0.9898232817649841	direct
,	no	0.9379059076309204	direct
sollte	no	0.913547933101654	direct
er	no	0.9287616014480591	direct
es	no	0.9351282119750977	direct
sich	no	0.9339919090270996	direct
etwa	no	0.9290040135383606	direct
beikommen	no	0.9025883078575134	direct
lassen	no	0.8867669701576233	direct
,	no	0.8651683330535889	direct
Dir	no	0.9560996294021606	direct
im	no	0.9211516976356506	direct
Traum	no	0.9051457047462463	direct
beschwerlich	no	0.9023329615592957	direct
zu	no	0.933806300163269	direct
fallen	no	0.9852235317230225	direct
,	no	0.9560792446136475	direct
mit	no	0.933750569820404	direct
lautem	no	0.9273815751075745	direct
Lachen	no	0.9346476197242737	direct
fortzubannen	no	0.9602415561676025	direct
.	no	0.9919356107711792	direct
Ganz	yes	0.43976542353630066	x
und	no	0.6798380017280579	x
gar	no	0.6316972374916077	x
nicht	no	0.5100455284118652	x
fürchte	no	0.663995087146759	x
ich	no	0.7539581060409546	x
mich	no	0.74144446849823	x
vor	no	0.8107099533081055	x
ihm	no	0.7600266337394714	x
und	no	0.8090735673904419	x
vor	no	0.8570002317428589	x
seinen	no	0.872612476348877	x
garstigen	no	0.8744703531265259	x
Fäusten	no	0.7052227854728699	x
,	no	0.8802410960197449	x
er	no	0.8727481961250305	x
soll	no	0.8527588844299316	x
mir	no	0.8773562908172607	x
weder	no	0.9028403759002686	x
als	no	0.9130438566207886	x
Advokat	no	0.8558208346366882	x
eine	no	0.9005584120750427	x
Näscherei	no	0.9233682751655579	x
noch	no	0.93892902135849	x
als	no	0.937495768070221	x
Sandmann	no	0.9057626724243164	x
die	no	0.9357615113258362	x
Augen	no	0.9493086934089661	x
verderben	no	0.9811931848526001	x
.	no	0.9980860948562622	x
Ewig	yes	0.8777875900268555	x
,	no	0.9637449979782104	x
mein	no	0.944169282913208	x
herzinnigstgeliebter	no	0.8802825808525085	x
Nathanael	no	0.89042067527771	x
etc	no	0.9299110770225525	x
.	no	0.5332090854644775	x
etc	no	0.9219770431518555	x
.	no	0.6995747685432434	x
etc	no	0.9270040392875671	x
.	no	0.5195150971412659	x
Nathanael	no	0.9743328094482422	x
an	no	0.9894497990608215	x
Lothar	no	0.9748514890670776	x
Sehr	no	0.9694799184799194	x
unlieb	no	0.9912492036819458	x
ist	no	0.987950325012207	x
es	no	0.9867472648620605	x
mir	no	0.9839302897453308	x
,	no	0.989629328250885	x
daß	no	0.9896295666694641	x
Klara	no	0.9877966046333313	x
neulich	no	0.9913991689682007	x
den	no	0.9913870692253113	x
Brief	no	0.9876877665519714	x
an	no	0.985658586025238	x
Dich	no	0.9796941876411438	x
aus	no	0.9856176972389221	x
,	no	0.9929499626159668	x
freilich	no	0.9849822521209717	x
durch	no	0.9863052368164062	x
meine	no	0.986040472984314	x
Zerstreutheit	no	0.9860399961471558	x
veranlaßtem	no	0.9833285808563232	x
,	no	0.9807867407798767	x
Irrtum	no	0.9750953912734985	x
erbrach	no	0.9859400987625122	x
und	no	0.9889197945594788	x
las	no	0.9907025098800659	x
.	no	0.9824312329292297	x
Sie	yes	0.5551327466964722	direct
hat	no	0.6091207265853882	direct
mir	no	0.6128977537155151	direct
einen	no	0.6121353507041931	direct
sehr	no	0.6475455164909363	direct
tiefsinnigen	no	0.6125355958938599	direct
philosophischen	no	0.5710138082504272	direct
Brief	no	0.6717157959938049	direct
geschrieben	no	0.6701247096061707	direct
,	no	0.697917103767395	direct
worin	no	0.5882765054702759	direct
sie	no	0.5606422424316406	direct
ausführlich	no	0.5028455257415771	direct
beweiset	no	0.6858643293380737	direct
,	no	0.8069389462471008	direct
daß	no	0.7271506190299988	direct
Coppelius	no	0.5177830457687378	direct
und	no	0.5956251621246338	direct
Coppola	no	0.5868805646896362	direct
nur	no	0.6126056909561157	direct
in	no	0.5325180888175964	direct
meinem	no	0.5353978276252747	direct
Innern	no	0.5576198101043701	direct
existieren	no	0.5054097175598145	direct
und	no	0.5161787271499634	direct
Phantome	no	0.5379157066345215	direct
meines	no	0.5295092463493347	direct
Ichs	no	0.6776714324951172	direct
sind	no	0.7962138056755066	direct
,	no	0.6609938740730286	direct
die	no	0.670732855796814	direct
augenblicklich	no	0.6951208114624023	direct
zerstäuben	no	0.7145097255706787	direct
,	no	0.5883364677429199	direct
wenn	no	0.685009777545929	direct
ich	no	0.7055889368057251	direct
sie	no	0.7552481293678284	direct
als	no	0.7731416821479797	direct
solche	no	0.8255795240402222	direct
erkenne	no	0.8750279545783997	direct
.	no	0.9876689314842224	direct
In	yes	0.8337761163711548	direct
der	no	0.6575881838798523	direct
Tat	no	0.8293330073356628	direct
,	no	0.7062248587608337	direct
man	no	0.7465081810951233	direct
sollte	no	0.7813302874565125	direct
gar	no	0.788196861743927	direct
nicht	no	0.7629770636558533	direct
glauben	no	0.7506735920906067	direct
,	no	0.700696587562561	direct
daß	no	0.780746579170227	direct
der	no	0.7512643933296204	direct
Geist	no	0.8228197693824768	direct
,	no	0.8370933532714844	direct
der	no	0.8144652247428894	direct
aus	no	0.7834746241569519	direct
solch	no	0.7377503514289856	direct
hellen	no	0.6970322728157043	direct
holdlächelnden	no	0.6507271528244019	direct
Kindesaugen	no	0.6406127214431763	direct
oft	no	0.5725234746932983	direct
wie	no	0.5483142733573914	direct
ein	no	0.5002032518386841	direct
lieblicher	no	0.5442346334457397	direct
süßer	no	0.5914839506149292	direct
Traum	no	0.5393348336219788	direct
hervorleuchtet	no	0.5222229957580566	direct
,	no	0.6087808012962341	direct
so	no	0.5453951358795166	direct
gar	no	0.5012800097465515	direct
verständig	no	0.5370028614997864	direct
,	no	0.5109906792640686	direct
so	no	0.6004648208618164	direct
magistermäßig	no	0.7037169337272644	direct
distinguieren	no	0.7258220314979553	direct
könne	no	0.5571050643920898	direct
.	no	0.5279568433761597	direct
Sie	yes	0.5720873475074768	direct
beruft	no	0.6646318435668945	direct
sich	no	0.7340689301490784	direct
auf	no	0.6815316677093506	direct
Dich	no	0.7306569814682007	direct
.	no	0.7688560485839844	direct
Ihr	yes	0.5815756320953369	direct
habt	no	0.5068788528442383	direct
über	no	0.5544406771659851	direct
mich	no	0.5487897396087646	direct
gesprochen	no	0.6119810938835144	direct
.	no	0.9449107646942139	direct
Du	yes	0.4754847288131714	direct
liesest	no	0.5246131420135498	direct
ihr	no	0.558481752872467	direct
wohl	no	0.5333520770072937	direct
logische	no	0.7304189801216125	direct
Collegia	no	0.8360630869865417	direct
,	no	0.7011190056800842	direct
damit	no	0.645171582698822	direct
sie	no	0.6610236763954163	direct
alles	no	0.6592357158660889	direct
fein	no	0.6387723088264465	direct
sichten	no	0.6428468227386475	direct
und	no	0.688973605632782	direct
sondern	no	0.7064171433448792	direct
lerne	no	0.759117603302002	direct
.	no	0.9636331796646118	direct
–	yes	0.9022359251976013	direct
Laß	no	0.893556535243988	direct
das	no	0.801604151725769	direct
bleiben	no	0.9535249471664429	direct
!	no	0.9985211491584778	direct
–	yes	0.9453476071357727	direct
Übrigens	no	0.9434876441955566	direct
ist	no	0.8918641805648804	direct
es	no	0.8980678915977478	direct
wohl	no	0.9308794140815735	direct
gewiß	no	0.9584223628044128	direct
,	no	0.9508750438690186	direct
daß	no	0.9541149139404297	direct
der	no	0.9625812768936157	direct
Wetterglashändler	no	0.9848611354827881	direct
Giuseppe	no	0.9888417720794678	direct
Coppola	no	0.9927086234092712	direct
keinesweges	no	0.9844537377357483	direct
der	no	0.9769697189331055	direct
alte	no	0.982778012752533	direct
Advokat	no	0.9897026419639587	direct
Coppelius	no	0.9872685670852661	direct
ist	no	0.9871728420257568	direct
.	no	0.9976621866226196	direct
Ich	yes	0.99149489402771	direct
höre	no	0.9626007080078125	direct
bei	no	0.9681471586227417	direct
dem	no	0.9776275157928467	direct
erst	no	0.9835761189460754	direct
neuerdings	no	0.9814607501029968	direct
angekommenen	no	0.9708729982376099	direct
Professor	no	0.9568564295768738	direct
der	no	0.97523432970047	direct
Physik	no	0.9882185459136963	direct
,	no	0.9327636957168579	direct
der	no	0.985692024230957	direct
,	no	0.9695754647254944	direct
wie	no	0.9790322780609131	direct
jener	no	0.9839645624160767	direct
berühmte	no	0.9884222149848938	direct
Naturforscher	no	0.9826136231422424	direct
,	no	0.9082357287406921	direct
Spallanzani	no	0.9784038662910461	direct
heißt	no	0.992520809173584	direct
und	no	0.9814642071723938	direct
italienischer	no	0.9700769186019897	direct
Abkunft	no	0.9774437546730042	direct
ist	no	0.9955160021781921	direct
,	no	0.9735537171363831	direct
Collegia	no	0.9590933322906494	direct
.	no	0.7791825532913208	direct
Der	yes	0.9672455191612244	direct
kennt	no	0.9684716463088989	direct
den	no	0.954508364200592	direct
Coppola	no	0.9807626605033875	direct
schon	no	0.9778663516044617	direct
seit	no	0.9750197529792786	direct
vielen	no	0.9831472039222717	direct
Jahren	no	0.9935680031776428	direct
,	no	0.9885431528091431	direct
und	no	0.9819539785385132	direct
überdem	no	0.9778136014938354	direct
hört	no	0.9664379358291626	direct
man	no	0.9712457656860352	direct
es	no	0.9716160893440247	direct
auch	no	0.9671546220779419	direct
seiner	no	0.9651237726211548	direct
Aussprache	no	0.9672809839248657	direct
an	no	0.9694156050682068	direct
,	no	0.8849025368690491	direct
daß	no	0.9582830667495728	direct
er	no	0.9714267253875732	direct
wirklich	no	0.9738222360610962	direct
Piemonteser	no	0.9625923037528992	direct
ist	no	0.9636755585670471	direct
.	no	0.9706427454948425	direct
Coppelius	yes	0.8288630247116089	direct
war	no	0.8357368111610413	direct
ein	no	0.738691508769989	direct
Deutscher	no	0.49942120909690857	direct
,	no	0.9281105995178223	direct
aber	no	0.69270920753479	direct
,	no	0.9147512316703796	direct
wie	no	0.6368468403816223	direct
mich	no	0.596108078956604	direct
dünkt	no	0.5580641627311707	direct
,	no	0.7463416457176208	direct
kein	no	0.5455601811408997	direct
ehrlicher	no	0.7591431736946106	direct
.	no	0.9658370018005371	direct
Ganz	yes	0.5491041541099548	direct
beruhigt	no	0.5387518405914307	direct
bin	no	0.6263256669044495	direct
ich	no	0.6781591773033142	direct
nicht	no	0.7006904482841492	direct
.	no	0.6428166627883911	direct
Haltet	yes	0.8910304307937622	direct
Ihr	no	0.6289629340171814	direct
,	no	0.6196811199188232	direct
Du	no	0.8678117990493774	direct
und	no	0.6984142065048218	direct
Klara	no	0.8760585188865662	direct
,	no	0.8853754997253418	direct
mich	no	0.9173023700714111	direct
immerhin	no	0.9276108145713806	direct
für	no	0.9119552969932556	direct
einen	no	0.8898849487304688	direct
düstern	no	0.895198404788971	direct
Träumer	no	0.9780099987983704	direct
,	no	0.9244142174720764	direct
aber	no	0.9457865953445435	direct
nicht	no	0.9553614854812622	direct
los	no	0.9878472089767456	direct
kann	no	0.9857083559036255	direct
ich	no	0.9829574227333069	direct
den	no	0.968481183052063	direct
Eindruck	no	0.9708325862884521	direct
werden	no	0.982988178730011	direct
,	no	0.9787243008613586	direct
den	no	0.9819153547286987	direct
Coppelius	no	0.9902153015136719	direct
’	no	0.9934574961662292	direct
verfluchtes	no	0.9673407673835754	direct
Gesicht	no	0.9606285095214844	direct
auf	no	0.9695730209350586	direct
mich	no	0.973027229309082	direct
macht	no	0.9544510245323181	direct
.	no	0.9591382741928101	direct
Ich	yes	0.9875220656394958	direct
bin	no	0.9810898900032043	direct
froh	no	0.9840822219848633	direct
,	no	0.9640507102012634	direct
