tok	sentstart	indirect_conf	indirect_pred
an	no	0.9612734913825989	x
ihre	no	0.9242871403694153	x
feindliche	no	0.9026463031768799	x
Gewalt	no	0.893150806427002	x
kann	no	0.8916153907775879	x
sie	no	0.8879969716072083	x
Dir	no	0.8959411978721619	x
in	no	0.9003982543945312	x
der	no	0.9104088544845581	x
Tat	no	0.9115973114967346	x
feindlich	no	0.9057536125183105	x
machen	no	0.9044564366340637	x
.	no	0.8153910040855408	x
Spräche	yes	0.9881150722503662	x
nicht	no	0.9966937303543091	x
aus	no	0.996191143989563	x
jeder	no	0.9957862496376038	x
Zeile	no	0.9964447617530823	x
Deines	no	0.9992675185203552	x
Briefes	no	0.9977864027023315	x
die	no	0.9965235590934753	x
tiefste	no	0.9963703155517578	x
Aufregung	no	0.9957610964775085	x
Deines	no	0.9978578686714172	x
Gemüts	no	0.9899420738220215	x
,	no	0.9999234676361084	x
schmerzte	no	0.9948939085006714	x
mich	no	0.993647038936615	x
nicht	no	0.993395984172821	x
Dein	no	0.997553288936615	x
Zustand	no	0.9960938096046448	x
recht	no	0.9951472878456116	x
in	no	0.9931285381317139	x
innerster	no	0.9891563653945923	x
Seele	no	0.8293899297714233	x
,	no	0.9990654587745667	x
wahrhaftig	no	0.9998347759246826	x
,	no	0.9999946355819702	x
ich	no	0.9525495767593384	x
könnte	no	0.7840974926948547	x
über	no	0.6943846344947815	x
den	no	0.636799156665802	x
Advokaten	no	0.6267129182815552	x
Sandmann	no	0.6848896145820618	x
und	no	0.6500661969184875	x
den	no	0.6112830638885498	x
Wetterglashändler	no	0.620129406452179	x
Coppelius	no	0.6392905116081238	x
scherzen	no	0.5857542157173157	x
.	no	0.9751071333885193	x
Sei	yes	0.9092130661010742	x
heiter	no	0.9062225222587585	x
–	no	0.9722436666488647	x
heiter	no	0.9653630256652832	x
!	no	0.8287801146507263	x
–	yes	0.5469555258750916	x
Ich	no	0.9945833086967468	x
habe	no	0.9994875192642212	x
mir	no	0.9989744424819946	x
vorgenommen	no	0.9999862909317017	x
,	no	0.999992847442627	x
bei	no	0.7662550210952759	indirect
Dir	no	0.5291471481323242	indirect
zu	no	0.878555953502655	indirect
erscheinen	no	0.9360219240188599	indirect
wie	no	0.9530298709869385	indirect
Dein	no	0.9301648736000061	indirect
Schutzgeist	no	0.9280989170074463	indirect
und	no	0.9336975812911987	indirect
den	no	0.9513384103775024	indirect
häßlichen	no	0.9684831500053406	indirect
Coppola	no	0.9957172274589539	indirect
,	no	0.5578925609588623	indirect
sollte	no	0.7073663473129272	indirect
er	no	0.7808411121368408	indirect
es	no	0.8165150880813599	indirect
sich	no	0.8354491591453552	indirect
etwa	no	0.8392537236213684	indirect
beikommen	no	0.84517502784729	indirect
lassen	no	0.8702399134635925	indirect
,	no	0.5191125273704529	indirect
Dir	no	0.6897022128105164	indirect
im	no	0.7617601752281189	indirect
Traum	no	0.7845523357391357	indirect
beschwerlich	no	0.8023530840873718	indirect
zu	no	0.927434504032135	indirect
fallen	no	0.970680832862854	indirect
,	no	0.7714571952819824	indirect
mit	no	0.8281145095825195	indirect
lautem	no	0.8396895527839661	indirect
Lachen	no	0.8376743197441101	indirect
fortzubannen	no	0.8666592240333557	indirect
.	no	0.9585364460945129	indirect
Ganz	yes	0.9928804636001587	x
und	no	0.996313750743866	x
gar	no	0.9957563281059265	x
nicht	no	0.9978305697441101	x
fürchte	no	0.9984429478645325	x
ich	no	0.9996256828308105	x
mich	no	0.9970007538795471	x
vor	no	0.9967023730278015	x
ihm	no	0.9956638216972351	x
und	no	0.995699405670166	x
vor	no	0.9952887296676636	x
seinen	no	0.9944901466369629	x
garstigen	no	0.9926787614822388	x
Fäusten	no	0.9652746319770813	x
,	no	0.9999220371246338	x
er	no	0.9852733016014099	x
soll	no	0.9721150398254395	x
mir	no	0.9720985889434814	x
weder	no	0.974739134311676	x
als	no	0.9752995371818542	x
Advokat	no	0.9775185585021973	x
eine	no	0.9775070548057556	x
Näscherei	no	0.9798012971878052	x
noch	no	0.9815908670425415	x
als	no	0.9824472069740295	x
Sandmann	no	0.983583390712738	x
die	no	0.9845622181892395	x
Augen	no	0.9846568703651428	x
verderben	no	0.9841169714927673	x
.	no	0.5239173173904419	x
Ewig	yes	0.9959344863891602	x
,	no	0.9999427795410156	x
mein	no	0.997351884841919	x
herzinnigstgeliebter	no	0.9956152439117432	x
Nathanael	no	0.9972031116485596	x
etc	no	0.9975925087928772	x
.	no	0.9950718283653259	x
etc	no	0.9960311055183411	x
.	no	0.9917681217193604	x
etc	no	0.9971128702163696	x
.	no	0.985461413860321	x
Nathanael	no	0.9990849494934082	x
an	no	0.999346911907196	x
Lothar	no	0.9683430790901184	x
Sehr	no	0.9996638298034668	x
unlieb	no	0.9947456121444702	x
ist	no	0.9993707537651062	x
es	no	0.9991282820701599	x
mir	no	0.9997928738594055	x
,	no	0.9999831914901733	x
daß	no	0.9320782423019409	x
Klara	no	0.9105255603790283	x
neulich	no	0.8887783885002136	x
den	no	0.8738162517547607	x
Brief	no	0.8538281321525574	x
an	no	0.7968011498451233	x
Dich	no	0.7651800513267517	x
aus	no	0.611790120601654	x
,	no	0.8817033767700195	x
freilich	no	0.8851471543312073	x
durch	no	0.8806380033493042	x
meine	no	0.8723251223564148	x
Zerstreutheit	no	0.880828320980072	x
veranlaßtem	no	0.8709126710891724	x
,	no	0.9338521361351013	x
Irrtum	no	0.9223027229309082	x
erbrach	no	0.9050045013427734	x
und	no	0.906304657459259	x
las	no	0.8849384188652039	x
.	no	0.6219974756240845	x
Sie	yes	0.9806528091430664	x
hat	no	0.9975422620773315	x
mir	no	0.9995489716529846	x
einen	no	0.9998958110809326	x
sehr	no	0.989936113357544	x
tiefsinnigen	no	0.9815611243247986	x
philosophischen	no	0.914573609828949	x
Brief	no	0.9748343825340271	x
geschrieben	no	0.9833223819732666	x
,	no	0.9999083280563354	x
worin	no	0.9973358511924744	x
sie	no	0.9963789582252502	x
ausführlich	no	0.9960237741470337	x
beweiset	no	0.9950961470603943	x
,	no	0.9999924898147583	x
daß	no	0.7930669784545898	indirect
Coppelius	no	0.6720235347747803	indirect
und	no	0.5274143815040588	indirect
Coppola	no	0.5159133672714233	indirect
nur	no	0.5545117855072021	indirect
in	no	0.587175190448761	indirect
meinem	no	0.586830198764801	indirect
Innern	no	0.5796650052070618	indirect
existieren	no	0.6991856694221497	indirect
und	no	0.7043644785881042	indirect
Phantome	no	0.7110265493392944	indirect
meines	no	0.735882580280304	indirect
Ichs	no	0.7605938911437988	indirect
sind	no	0.8880419731140137	indirect
,	no	0.730506181716919	indirect
die	no	0.7700712084770203	indirect
augenblicklich	no	0.8160086274147034	indirect
zerstäuben	no	0.9085839986801147	indirect
,	no	0.6218338012695312	indirect
wenn	no	0.696711003780365	indirect
ich	no	0.7199780941009521	indirect
sie	no	0.7692106366157532	indirect
als	no	0.7970635294914246	indirect
solche	no	0.8460233807563782	indirect
erkenne	no	0.9024365544319153	indirect
.	no	0.9990516304969788	indirect
In	yes	0.6755394339561462	x
der	no	0.9772605299949646	x
Tat	no	0.9953044652938843	x
,	no	0.9999743700027466	x
man	no	0.9956880211830139	x
sollte	no	0.9996515512466431	x
gar	no	0.9911461472511292	x
nicht	no	0.9902982115745544	x
glauben	no	0.9999630451202393	x
,	no	0.999994158744812	x
daß	no	0.5767111778259277	indirect
der	no	0.873185396194458	indirect
Geist	no	0.9185250997543335	indirect
,	no	0.9271507859230042	indirect
der	no	0.9405608177185059	indirect
aus	no	0.9480934143066406	indirect
solch	no	0.953720211982727	indirect
hellen	no	0.9581886529922485	indirect
holdlächelnden	no	0.9623686671257019	indirect
Kindesaugen	no	0.9660401940345764	indirect
oft	no	0.9680439233779907	indirect
wie	no	0.9715895652770996	indirect
ein	no	0.9745466113090515	indirect
lieblicher	no	0.9779919981956482	indirect
süßer	no	0.9810550212860107	indirect
Traum	no	0.9841039180755615	indirect
hervorleuchtet	no	0.9884384274482727	indirect
,	no	0.9761651754379272	indirect
so	no	0.9831691980361938	indirect
gar	no	0.987470805644989	indirect
verständig	no	0.9894533157348633	indirect
,	no	0.9887423515319824	indirect
so	no	0.990828275680542	indirect
magistermäßig	no	0.992073118686676	indirect
distinguieren	no	0.9943175911903381	indirect
könne	no	0.9983470439910889	indirect
.	no	0.9998918771743774	indirect
Sie	yes	0.7879822850227356	x
beruft	no	0.9973830580711365	x
sich	no	0.9998457431793213	x
auf	no	0.9971490502357483	x
Dich	no	0.9971613883972168	x
.	no	0.916300892829895	x
Ihr	yes	0.9998522996902466	x
habt	no	0.9996768236160278	x
über	no	0.995749831199646	x
mich	no	0.9955430626869202	x
gesprochen	no	0.9969305396080017	x
.	no	0.9958410859107971	x
Du	yes	0.99403977394104	x
liesest	no	0.9937352538108826	x
ihr	no	0.9964045286178589	x
wohl	no	0.997584342956543	x
logische	no	0.9948239326477051	x
Collegia	no	0.9846044182777405	x
,	no	0.9998886585235596	x
damit	no	0.9896899461746216	x
sie	no	0.9880921840667725	x
alles	no	0.9862004518508911	x
fein	no	0.9871459007263184	x
sichten	no	0.9878472089767456	x
und	no	0.9893737435340881	x
sondern	no	0.9885120391845703	x
lerne	no	0.9844121336936951	x
.	no	0.5170789361000061	x
–	yes	0.995478093624115	x
Laß	no	0.999911904335022	x
das	no	0.9979682564735413	x
bleiben	no	0.9956592321395874	x
!	no	0.949521541595459	x
–	yes	0.997778594493866	x
Übrigens	no	0.9998395442962646	x
ist	no	0.9992955923080444	x
es	no	0.9980123043060303	x
wohl	no	0.9993475079536438	x
gewiß	no	0.9993823766708374	x
,	no	0.9999881982803345	x
daß	no	0.7955283522605896	indirect
der	no	0.5126810669898987	indirect
Wetterglashändler	no	0.5252547264099121	indirect
Giuseppe	no	0.5767197012901306	indirect
Coppola	no	0.5707377791404724	indirect
keinesweges	no	0.5941635370254517	indirect
der	no	0.6337836980819702	indirect
alte	no	0.6448365449905396	indirect
Advokat	no	0.6482381820678711	indirect
Coppelius	no	0.6297121644020081	indirect
ist	no	0.8754020929336548	indirect
.	no	0.9989432692527771	indirect
Ich	yes	0.9808760285377502	x
höre	no	0.9985912442207336	x
bei	no	0.9914137125015259	x
dem	no	0.9969862103462219	x
erst	no	0.9962642788887024	x
neuerdings	no	0.9963615536689758	x
angekommenen	no	0.9953444600105286	x
Professor	no	0.9949823021888733	x
der	no	0.9933547973632812	x
Physik	no	0.9774267673492432	x
,	no	0.9997667670249939	x
der	no	0.9682342410087585	x
,	no	0.9981496334075928	x
wie	no	0.9968144297599792	x
jener	no	0.9951848387718201	x
berühmte	no	0.9952378273010254	x
Naturforscher	no	0.9947052597999573	x
,	no	0.9994551539421082	x
Spallanzani	no	0.9934811592102051	x
heißt	no	0.9856261610984802	x
und	no	0.9865756630897522	x
italienischer	no	0.9835270047187805	x
Abkunft	no	0.979860782623291	x
ist	no	0.7731252312660217	x
,	no	0.9993823766708374	x
Collegia	no	0.9908079504966736	x
.	no	0.5751971006393433	x
Der	yes	0.9988431930541992	x
kennt	no	0.9978838562965393	x
den	no	0.9965006113052368	x
Coppola	no	0.9954280853271484	x
schon	no	0.9991095662117004	x
seit	no	0.996436357498169	x
vielen	no	0.9956011772155762	x
Jahren	no	0.9717628955841064	x
,	no	0.9997736811637878	x
und	no	0.9997171759605408	x
überdem	no	0.9927690029144287	x
hört	no	0.998067319393158	x
man	no	0.9993901252746582	x
es	no	0.9969474673271179	x
auch	no	0.9964583516120911	x
seiner	no	0.9952599406242371	x
Aussprache	no	0.9944925308227539	x
an	no	0.9937605261802673	x
,	no	0.9999932050704956	x
daß	no	0.8977821469306946	x
er	no	0.748884916305542	x
wirklich	no	0.6221938133239746	x
Piemonteser	no	0.622794508934021	x
ist	no	0.5338248610496521	x
.	no	0.8285846710205078	x
Coppelius	yes	0.6861854791641235	indirect
war	no	0.6531103849411011	indirect
ein	no	0.593138575553894	indirect
Deutscher	no	0.9586544632911682	indirect
,	no	0.5164636373519897	indirect
aber	no	0.998554527759552	indirect
,	no	0.5825076103210449	x
wie	no	0.9954676628112793	x
mich	no	0.9558951258659363	x
dünkt	no	0.9997056126594543	x
,	no	0.9999959468841553	x
kein	no	0.8774340152740479	x
ehrlicher	no	0.5851093530654907	x
.	no	0.9914671182632446	x
Ganz	yes	0.7568280100822449	x
beruhigt	no	0.7077796459197998	x
bin	no	0.8431459069252014	x
ich	no	0.9635161757469177	x
nicht	no	0.981846034526825	x
.	no	0.5089525580406189	x
Haltet	yes	0.9983445405960083	x
Ihr	no	0.9938249588012695	x
,	no	0.9999829530715942	x
Du	no	0.9884722828865051	x
und	no	0.9736822843551636	x
Klara	no	0.8707232475280762	x
,	no	0.9999023675918579	x
mich	no	0.9738913178443909	x
immerhin	no	0.9794409275054932	x
für	no	0.9630504846572876	x
einen	no	0.9366835355758667	x
düstern	no	0.8950652480125427	x
Träumer	no	0.5523675084114075	x
,	no	0.9981157779693604	x
aber	no	0.9979525804519653	x
nicht	no	0.9964575171470642	x
los	no	0.9930897355079651	x
kann	no	0.9938079714775085	x
ich	no	0.9981825351715088	x
den	no	0.9969037175178528	x
Eindruck	no	0.9955050349235535	x
werden	no	0.9924197793006897	x
,	no	0.9997106194496155	x
den	no	0.9935245513916016	x
Coppelius	no	0.9933332800865173	x
’	no	0.9922448992729187	x
verfluchtes	no	0.9922582507133484	x
Gesicht	no	0.9918951392173767	x
auf	no	0.9919373393058777	x
mich	no	0.9917569756507874	x
macht	no	0.9901638627052307	x
.	no	0.5907341837882996	x
Ich	yes	0.9992964267730713	x
bin	no	0.9997909665107727	x
froh	no	0.9987677335739136	x
,	no	0.9999892711639404	x
daß	no	0.9333280920982361	indirect
er	no	0.8379913568496704	indirect
fort	no	0.7317428588867188	indirect
ist	no	0.5493106245994568	indirect
aus	no	0.7324743866920471	indirect
der	no	0.9142258167266846	indirect
Stadt	no	0.9992392063140869	indirect
,	no	0.5413973331451416	x
wie	no	0.9960944056510925	x
mir	no	0.9969577789306641	x
Spallanzani	no	0.9660724401473999	x
sagt	no	0.9998948574066162	x
.	no	0.6279426217079163	x
Dieser	yes	0.9444398283958435	x
Professor	no	0.8796321153640747	x
ist	no	0.9172896146774292	x
ein	no	0.9382809400558472	x
wunderlicher	no	0.948442280292511	x
Kauz	no	0.9520799517631531	x
.	no	0.5008043050765991	x
Ein	yes	0.9850754737854004	x
kleiner	no	0.9885210990905762	x
rundlicher	no	0.9886298179626465	x
Mann	no	0.9812002778053284	x
,	no	0.999158501625061	x
das	no	0.997257649898529	x
Gesicht	no	0.9967780709266663	x
mit	no	0.9973306655883789	x
starken	no	0.9969325065612793	x
Backenknochen	no	0.9967710375785828	x
,	no	0.9980213642120361	x
feiner	no	0.9971625208854675	x
Nase	no	0.9968070983886719	x
,	no	0.9980490207672119	x
aufgeworfnen	no	0.9968319535255432	x
Lippen	no	0.9968767166137695	x
,	no	0.9978177547454834	x
kleinen	no	0.9969762563705444	x
stechenden	no	0.996950089931488	x
Augen	no	0.9980183839797974	x
.	no	0.9971689581871033	x
Doch	yes	0.9945419430732727	x
besser	no	0.9992812275886536	x
als	no	0.995765209197998	x
in	no	0.9937580823898315	x
jeder	no	0.9909343123435974	x
Beschreibung	no	0.9933533668518066	x
siehst	no	0.9937458038330078	x
Du	no	0.999790370464325	x
ihn	no	0.9725707173347473	x
,	no	0.9999139308929443	x
wenn	no	0.9904482960700989	x
Du	no	0.9902961850166321	x
den	no	0.9824525117874146	x
Cagliostro	no	0.9705121517181396	x
,	no	0.9969390630722046	x
wie	no	0.9900903701782227	x
er	no	0.9895506501197815	x
von	no	0.989054799079895	x
Chodowiecki	no	0.9909752011299133	x
in	no	0.9908209443092346	x
irgendeinem	no	0.9909991025924683	x
berlinischen	no	0.9905862212181091	x
Taschenkalender	no	0.9906662106513977	x
steht	no	0.9747089147567749	x
,	no	0.9983404874801636	x
anschauest	no	0.9935415983200073	x
.	no	0.669461727142334	x
–	yes	0.9946693778038025	x
So	no	0.9999247789382935	x
sieht	no	0.9922188520431519	x
Spallanzani	no	0.9912102222442627	x
aus	no	0.9893306493759155	x
.	no	0.776962399482727	x
–	yes	0.9880687594413757	x
Neulich	no	0.9998990297317505	x
steige	no	0.9957733750343323	x
ich	no	0.9998385906219482	x
die	no	0.9942674040794373	x
Treppe	no	0.9886252880096436	x
herauf	no	0.898184061050415	x
und	no	0.997186005115509	x
nehme	no	0.9994658827781677	x
wahr	no	0.9994547963142395	x
,	no	0.9999960660934448	x
daß	no	0.7588160037994385	indirect
die	no	0.5522961616516113	indirect
sonst	no	0.5310416221618652	indirect
einer	no	0.6071748733520508	indirect
Glastüre	no	0.6410562992095947	indirect
dicht	no	0.6472324728965759	indirect
vorgezogene	no	0.6598494052886963	indirect
Gardine	no	0.6967328786849976	indirect
zur	no	0.7331417798995972	indirect
Seite	no	0.7605423331260681	indirect
einen	no	0.7792193293571472	indirect
kleinen	no	0.8047486543655396	indirect
Spalt	no	0.8511906266212463	indirect
läßt	no	0.9197894930839539	indirect
.	no	0.9994398951530457	indirect
Selbst	yes	0.6344539523124695	x
weiß	no	0.9986655712127686	x
ich	no	0.9996205568313599	x
nicht	no	0.9999880790710449	x
,	no	0.9999972581863403	x
wie	no	0.6494947671890259	indirect
ich	no	0.8727532029151917	indirect
dazu	no	0.9405422806739807	indirect
kam	no	0.9896167516708374	indirect
,	no	0.8131881952285767	indirect
neugierig	no	0.924160361289978	indirect
durchzublicken	no	0.9525993466377258	indirect
.	no	0.9945755004882812	indirect
Ein	yes	0.9937020540237427	x
hohes	no	0.9929835796356201	x
,	no	0.9989271759986877	x
sehr	no	0.9961626529693604	x
schlank	no	0.9963298439979553	x
im	no	0.9964916110038757	x
reinsten	no	0.9966486096382141	x
Ebenmaß	no	0.9968296885490417	x
gewachsenes	no	0.9964771866798401	x
,	no	0.9984405636787415	x
herrlich	no	0.9966213703155518	x
gekleidetes	no	0.9967869520187378	x
Frauenzimmer	no	0.9940821528434753	x
saß	no	0.9994202852249146	x
im	no	0.9977098703384399	x
Zimmer	no	0.9980657696723938	x
vor	no	0.9972049593925476	x
einem	no	0.998068630695343	x
kleinen	no	0.9967718720436096	x
Tisch	no	0.9923107624053955	x
,	no	0.9998425245285034	x
auf	no	0.9955145716667175	x
den	no	0.99540114402771	x
sie	no	0.9952055215835571	x
beide	no	0.9945388436317444	x
Ärme	no	0.9925238490104675	x
,	no	0.9973541498184204	x
die	no	0.9966069459915161	x
Hände	no	0.9965023994445801	x
zusammengefaltet	no	0.9962379932403564	x
,	no	0.999029278755188	x
gelegt	no	0.9951724410057068	x
hatte	no	0.9954965114593506	x
.	no	0.8830222487449646	x
Sie	yes	0.9987653493881226	x
saß	no	0.999642014503479	x
der	no	0.9960764050483704	x
Türe	no	0.9944610595703125	x
gegenüber	no	0.9768965840339661	x
,	no	0.999832272529602	x
so	no	0.9977846741676331	x
daß	no	0.9950619339942932	x
ich	no	0.9984133243560791	x
ihr	no	0.9960797429084778	x
engelschönes	no	0.9960938096046448	x
Gesicht	no	0.9958469271659851	x
ganz	no	0.9960732460021973	x
erblickte	no	0.9957868456840515	x
.	no	0.8972103595733643	x
Sie	yes	0.99875807762146	x
schien	no	0.9999781847000122	x
mich	no	0.9959151148796082	x
nicht	no	0.9955772161483765	x
zu	no	0.9632529616355896	x
bemerken	no	0.6699822545051575	x
